user_id,user_id_creation_date,id_type,id,creation_date
fb22247b-e405-4cf9-96c1-2acc72ae2c84,2019-01-01,source_id,75a67ec94266483baf254fac8dc74c67,2019-01-01
ff080bb2-0645-4f1d-8b9f-2cb9929cf777,2019-01-01,source_id,abfdd691b3634851b1d2d5f14cf9b562,2019-01-01
4ae122f3-4789-4dd7-ba1a-db4753aa0139,2019-01-01,source_id,ebafe38ae1d34a61b965173ba1909917,2019-01-01
6800c8b9-1f67-4899-b71e-8d90f4e184da,2019-01-01,source_id,0fea6dc7322a4851a484c98b0b3c00aa,2019-01-01
6dc2d77d-b99b-4cb5-b4da-4bb3903d6b9c,2019-01-01,source_id,385ffa6a64a84c54a934f78e3bd1c301,2019-01-01
7631ccbc-7fed-4549-bee0-1e6a7fddb5c3,2019-01-01,source_id,d31d0af2180a4148aae2a7f8c6e1d31f,2019-01-01
8b08ffeb-3bf9-4aaa-b1a9-faa4f9c3d1f5,2019-01-01,source_id,e24139b8a5ae4c47bdffdbe77365f8b5,2019-01-01
98e483d3-e505-4b93-9ff8-9c3f02a3a71e,2019-01-01,source_id,38c674b5c6c14aa1abc306429b174241,2019-01-01
b5e39e93-289b-4083-8303-c6a553002da6,2019-01-01,source_id,eaa901cbc7fb48a4a7c03a965a5a248b,2019-01-01
d1da6f40-c944-4fb4-8fdf-6362eae5d5ae,2019-01-01,source_id,bbfb42d517e84a40add5085084f9b240,2019-01-01
f85f3c9c-4fae-40e5-927e-45960f5fde2b,2019-01-01,source_id,ada4ec673b7b420b8979639f2ef3d675,2019-01-01
1bbb6800-3b28-4c41-93e0-239897850782,2019-01-01,source_id,041d18e9b61545e3807c0c1d1177548c,2019-01-01
269e93b4-91b6-4492-844b-3ccc5e908ffc,2019-01-01,source_id,ed0e3fe69bb34f449c4911d92c28c0e9,2019-01-01
47e90970-c9ff-418e-ab8c-7ae5c0dbd7bb,2019-01-01,source_id,a981f4b440494dc89516bf4d79916833,2019-01-01
6f025a71-22eb-4da1-bb4b-c9ac754aae2b,2019-01-01,source_id,af0fb880f36649fba21d72504455b80c,2019-01-01
73b98dc7-3e9b-4e72-84dd-a68732b02727,2019-01-01,source_id,5dc9feb2b431403faf774df9ad20478f,2019-01-01
7490b726-b45b-4a16-a88a-98b18135a343,2019-01-01,source_id,5fab6a1416d7453c935daf7c1c86c234,2019-01-01
7677acc8-f893-4581-a67a-37b8ca9598fb,2019-01-01,source_id,2fc2e537ae3749ea9820a205fd011f71,2019-01-01
a0ed311e-b44e-42fb-a905-1d19e1909cbb,2019-01-01,source_id,5bfbb05e2fa84daba150bb56565cd813,2019-01-01
a8b0397f-d755-45cf-a3a5-63e38fc34c02,2019-01-01,source_id,45736bdac29c4d648dc1f415bafbecb7,2019-01-01
a96d109a-ad2d-4907-9b25-d887a7cfeb64,2019-01-01,source_id,bd4915d5b19942e8aba31403a39e04ad,2019-01-01
c1111135-d1e7-4ffa-bce9-000c1200137b,2019-01-01,source_id,26781e836fea40b2800bbbeb13a73eaf,2019-01-01
dca8020d-1d4b-4db3-a52d-242f238904ac,2019-01-01,source_id,e34cc5b4dad84bed9a496c2d0a481f9b,2019-01-01
00f59cef-999b-4a5e-b2c3-b8a42ebf8796,2019-01-01,source_id,e4d8c18224324a9b92891ec2da93eec2,2019-01-01
2094c89b-395e-49e1-96d1-249754fd3e40,2019-01-01,source_id,0a2e9e0c42c04a0ea38d1a0887b96437,2019-01-01
34ea2e1d-8d86-4595-a08c-8375bec60538,2019-01-01,source_id,ecaf9f0edb0e48b1b7f0d55887e8372b,2019-01-01
433418f8-6eff-41ef-a854-bac4fc869b05,2019-01-01,source_id,2d4795f5d8954b41a6644f7f4611ee8e,2019-01-01
476f76a9-3ca5-4f89-acff-f33f7af4b024,2019-01-01,source_id,a14e2a242db546e4a9f487fbe6ac1e46,2019-01-01
49b47bb7-e637-4a77-8ab5-86e453a9e6f3,2019-01-01,source_id,854ab7313b9647c0bd36fcfd09747de9,2019-01-01
4e11bc53-3df5-47bb-9e57-97a6487fff3b,2019-01-01,source_id,b06a89f4bb2b4b8d8a03b68b7635267d,2019-01-01
7ee6e519-6314-4635-a133-cbe26f58fa4f,2019-01-01,source_id,1093d72c67624531af785c742b40d073,2019-01-01
865ff210-fc9a-444c-96fc-87fbedd2c84c,2019-01-01,source_id,0fb19f26c3614366ac4e7d501784c2fc,2019-01-01
8ca47384-4911-4db0-af95-7b4e7c35a71b,2019-01-01,source_id,e85a9b94e983478e9ec68944ba47dcdb,2019-01-01
c49e5f1b-5480-4336-bcfe-32954508d1fd,2019-01-01,source_id,6c7fe77c180c4858abaab9dc106f21ff,2019-01-01
f303846d-b0a7-43d5-b4cb-1ba2930466f6,2019-01-01,source_id,1764dad5d9f1461b9f66c21c4263b922,2019-01-01
1f314fec-8419-4293-b3f5-0161c05e0824,2019-01-01,source_id,83ec530a88f74b5ea101766418c96a4a,2019-01-01
38069867-2e05-469d-ac5a-42bc6bdda13c,2019-01-01,source_id,3bd0f13e2cc441e194d2e5ebcae15f1e,2019-01-01
5e46efc6-be23-4092-9f55-a110dd8421de,2019-01-01,source_id,7be7ff7bcee34e83911ae0fa55ad79a2,2019-01-01
6c1baee3-ff8c-48a5-8c34-f31169e9ec05,2019-01-01,source_id,27c47a81e86a4e468ba542fecf0ff0b5,2019-01-01
b94611dc-2319-44db-bbbc-f7e62db8578b,2019-01-01,source_id,204d76b6882043ad806961b6ff36d064,2019-01-01
bff5c5a9-1ae9-4fe0-bc78-c624376aa6da,2019-01-01,source_id,c07fc3e39f9342cc990ec3d565744f38,2019-01-01
c9eabdd2-ad1d-46a1-80fc-e65a86cdbea6,2019-01-01,source_id,42667c855f05433faa427131f0a1bfa1,2019-01-01
cfabbb1e-318d-43c5-befb-d581ee3bda81,2019-01-01,source_id,ea48688c5ae04d66976e19664533c707,2019-01-01
dc9a19d8-e532-4302-b5ef-fd40569382e8,2019-01-01,source_id,3de223c61c7b4e43973f8ab301199363,2019-01-01
e356356d-04ad-46b5-977f-38ca11cfde55,2019-01-01,source_id,8c0d2275349f4dda9f93fbada19d4a74,2019-01-01
efdc7be6-fa58-4dc0-a574-95c78d4934cc,2019-01-01,source_id,d458302e1ef94b408fe3befd1dea692e,2019-01-01
fd91737d-0693-47a5-aafd-2e6f1239a847,2019-01-01,source_id,46091b4d3cb7426a9529482329a5aaa6,2019-01-01
161c2f52-dd0e-4400-aeae-36f71bc15cc5,2019-01-01,source_id,7eff07bf5ae948069aa4321037e650ee,2019-01-01
33baae29-fadc-459b-8cc1-fa2c6080e63b,2019-01-01,source_id,bb542e192e9e4ee0967b26dc9b5d1b96,2019-01-01
391987e6-fa6e-47d8-896c-af188ac0627d,2019-01-01,source_id,c6daca002e304b89953af9f916b90dda,2019-01-01
40fedc60-3355-4b71-8101-23c884f130a8,2019-01-01,source_id,9e00200689ac4597b738a873ff464d71,2019-01-01
6a3ce2cd-783b-439b-ae77-c0fe6d0432cc,2019-01-01,source_id,233f0e8532694e52b105055cdc9c44a0,2019-01-01
86645702-f05c-48b4-bdb4-ae0f2446956b,2019-01-01,source_id,83d20febaa7f4a21b468d681ff71bcb4,2019-01-01
a0bfd33e-620c-4ccb-b9dc-b3b4327d05ce,2019-01-01,source_id,a6684683f2a843f29fc5ce53dfdcaac1,2019-01-01
d54df376-6bd0-4977-a3ee-cce8c091e0cd,2019-01-01,source_id,69db755848c549138e202ba4febece3b,2019-01-01
f283438e-87e7-48a9-82d0-0904c545f332,2019-01-01,source_id,53f599a4784441e79e17ce3469aadafc,2019-01-01
f57f7491-f32d-4a06-b6ae-c5e513807360,2019-01-01,source_id,d4553f97bfff47c68735dc2d21f5218f,2019-01-01
37349a82-9319-4b9f-89bb-9c13d4c1ba2c,2019-01-01,source_id,9bace3732aa045f98e5507256ca59235,2019-01-01
50532322-37de-4cad-8b38-f73acd7dec35,2019-01-01,source_id,6d22d58f37994722ac49aecb94b997b4,2019-01-01
6c1a3bfc-66c9-41b9-ab91-c25889fb7eb2,2019-01-01,source_id,023504bf64d7435f8375e5ff66492e39,2019-01-01
865c8b41-cc05-469d-8046-6019b7b583ee,2019-01-01,source_id,75b70fb3c5b0419c8546a6d362125b2f,2019-01-01
872653e9-e991-4685-8b0e-7d89958e9e04,2019-01-01,source_id,a730684e0f7a4a79bb7afd08e4ce115d,2019-01-01
a77677c6-063a-42a3-96dd-270b7e71bd7d,2019-01-01,source_id,779eee5c40084b02ab62ffe48475f70d,2019-01-01
b419e5e1-153d-4c52-b3fd-16ced245fd41,2019-01-01,source_id,768322d008a64f19816867e795fdc3c8,2019-01-01
147cb1a6-76b9-46fd-859e-5f46d1fe25f1,2019-01-01,source_id,241e210d6d704973aeafcd9ce808a9bb,2019-01-01
14917c13-6263-4c0a-9ec6-a227149b579b,2019-01-01,source_id,225ad652bff5473390949f31ba278ff5,2019-01-01
69f0e92d-ee9a-40e6-820e-0e1d3fa5d333,2019-01-01,source_id,c3b4dc7d618e4906af138ba671ce7a4c,2019-01-01
75f17692-e470-4915-98c0-49bc066cb1ef,2019-01-01,source_id,d49afbe38f8f49dab205244152003866,2019-01-01
857758b9-80e0-4f0d-bf97-211041bf6458,2019-01-01,source_id,f812ca58ce9d469b89a61a0edbe4da67,2019-01-01
87fa1c22-ffde-493e-bab8-c127b0c4ffa5,2019-01-01,source_id,e5f9cb2b9863440fb62a642d6fd4c6f1,2019-01-01
9b55f1a8-f93a-40d2-bad3-1730e09aaf78,2019-01-01,source_id,5936a74f69ca45009ee6ef08661e406f,2019-01-01
c9db8888-7b33-44d2-8b97-0cdbc1896d61,2019-01-01,source_id,5d9a203bb50e4c1d9ddd4277a093dab1,2019-01-01
e6a75f83-5276-44bb-9f48-98ced3c61110,2019-01-01,source_id,1c2261532b474aeb8f31de11ca42ae57,2019-01-01
f0b81db2-5fd4-4b41-a132-6267d6e55fcc,2019-01-01,source_id,f2f7dfc2ed154d0495c98f1b283c0659,2019-01-01
124dc298-c070-4da6-8a1a-7b3bbcda36d1,2019-01-01,source_id,eeb901b8dc58438fb5f891a73531a87a,2019-01-01
1ff71fec-43a6-40ba-8a65-ca236c50cfb7,2019-01-01,source_id,1d04fb6ab8a344fdbe901f5bd8abad2e,2019-01-01
5f1edda4-7c75-4481-b997-7278b7e9b53c,2019-01-01,source_id,a6a303d005014b6a8aa74fc37dd9720d,2019-01-01
76e7d9dc-fb35-48f5-9234-b5ebd92cc629,2019-01-01,source_id,d6799f05453540328b2252b5b21d0067,2019-01-01
9422c919-6ef6-4be9-b1ae-326e131d94e0,2019-01-01,source_id,8f12b955d10b44d58b22c4b8a9b8a0e3,2019-01-01
979b9712-ba28-46fa-98b1-8c0cea1ab173,2019-01-01,source_id,9dba40d556194dc39974c1b0700e82fe,2019-01-01
9dcc8fe7-ef32-4f6f-be34-5bda5f69e65c,2019-01-01,source_id,a56dd067b23643498d6aade340c25a1c,2019-01-01
a95ac55b-1294-4867-9dd5-209d96c682ed,2019-01-01,source_id,a2291ed53fea4a098ccf770e627e52d5,2019-01-01
b4029063-b147-4095-ab78-3fb62cdfb135,2019-01-01,source_id,47bcc0dc5a6040148aa42a76b5a89606,2019-01-01
c11386eb-dfbd-4c86-984e-9f358d71ed35,2019-01-01,source_id,a1261c5676344daaac2ef2202d176a75,2019-01-01
c7fba8e0-12db-4daf-89ff-6a9dc0115cd0,2019-01-01,source_id,80e755eda6a14b1585a2d4cbf53ac243,2019-01-01
d7e6fb26-f02b-42a6-844c-247409fa947a,2019-01-01,source_id,afe92d903a914676bb42d42eb82d34d7,2019-01-01
f3a2c687-c771-4bf6-961b-78766cf1bf5b,2019-01-01,source_id,681d78db146c4bb9a37e52cd4ae5f622,2019-01-01
f64f40f2-cd75-43f9-b8ba-92e7aeef1dc7,2019-01-01,source_id,251749348f56401e84f0030f67cdcd6d,2019-01-01
170541df-4a3b-4c06-8160-6ba63ba4eecb,2019-01-01,source_id,1521b60de6ea4b31b8d423fa49ff55aa,2019-01-01
60cfdf7d-5559-4d4b-ae09-a8c73f2662e0,2019-01-01,source_id,502e9ded92f5469cabab8ccdb7b75351,2019-01-01
64e10d57-351e-4b30-836d-e5eec8fbcce3,2019-01-01,source_id,fdb6b728b9f141818bf08a5d0074c577,2019-01-01
67760b0c-9344-4545-88ed-492f6f52fba8,2019-01-01,source_id,f2e6737771934b749b9bf0dae57b58d0,2019-01-01
ab37d7b8-2bce-48cb-b583-751bebaf985d,2019-01-01,source_id,05faef9c44314a7792506c1ce899451e,2019-01-01
c1ec24ce-84c5-41f6-97c4-4350e56888a4,2019-01-01,source_id,0f09db67df8047b7a58f335b5cbdd016,2019-01-01
d40133ce-20b7-4fca-a1de-eda98b9ddd21,2019-01-01,source_id,e204c9eab8bc4be8a79ca6bb5884cca3,2019-01-01
e3736a9a-3b90-4bba-b96c-f5297fb5828f,2019-01-01,source_id,584f60427f0a4512af841a2138c9f59d,2019-01-01
02ea7882-19c1-40cb-ada4-f7005198f157,2019-01-01,source_id,f3bf534dcfa34bd5b5f33bf800e04cbf,2019-01-01
0c5d97ec-0004-48e6-b2a1-7b0462fc4ae7,2019-01-01,source_id,e40e2a52afbf48b7a6e438a346a5bea2,2019-01-01
31b2ce88-83b0-41b5-8ffd-fb58b1abd5b2,2019-01-01,source_id,23a43cf3669141679a7466cf0685bfde,2019-01-01
4117c02b-5322-43d8-b642-29d56084ac00,2019-01-01,source_id,e1cbf65ef07741a887287d93470783f1,2019-01-01
476a783e-4c85-4dfa-918e-60e88b57c20f,2019-01-01,source_id,3c00bc0542ca43d69f83dc9781a8ef83,2019-01-01
5da17086-33dc-4b50-a033-18af5c239d84,2019-01-01,source_id,cb95f46ed507477e8045a2fde5002095,2019-01-01
941a6444-6632-4e71-a8fe-00febf3d57f4,2019-01-01,source_id,968fc0602e5444fe965744033fa0639a,2019-01-01
b14f1c1d-327d-4a4f-b8a4-bf0adcdeea26,2019-01-01,source_id,3b02fd6c47a94ba1b29bec7cffd80a1a,2019-01-01
efe18816-f80f-4de1-992c-87df2f148409,2019-01-01,source_id,20cdf30555dd4828a638640cbdda79a4,2019-01-01
f75bf8cb-4eed-4802-9eb0-c40d48ecea7f,2019-01-01,source_id,ab2a6a67424f4b0e91288d0231b9f9b1,2019-01-01
0e233362-0c73-41f7-b40e-461a2fa80e18,2019-01-01,source_id,cb51dbbac7f14611ae76158304355833,2019-01-01
28318333-0a9c-4755-9036-142cc5277362,2019-01-01,source_id,cc35a842d2fe4baeb445aca41836604d,2019-01-01
2f4e22a4-3d5c-48ed-899e-5ca47989d55b,2019-01-01,source_id,48bf34674fd345d78e6b377d5c5d62ea,2019-01-01
41f2c769-549d-441c-8016-88ae1480a0c3,2019-01-01,source_id,b792aa47855b4718802cc3a6e8f21395,2019-01-01
5760d3c3-b053-4600-81fa-ecee727b4041,2019-01-01,source_id,241417f36f594f37a3e97ff91f691363,2019-01-01
5a23c18d-2692-435c-a69e-277cc6ba95b9,2019-01-01,source_id,92b3262197254d12a7e23730ca660650,2019-01-01
5cc3e9f1-5005-4514-8cd5-b77f394837a8,2019-01-01,source_id,9ab98ae4af584665874e7dca0013c592,2019-01-01
7ce3c8ac-db70-48e0-b279-1f722200a777,2019-01-01,source_id,d91bcbfd5b2449c681dbba17a81fd2df,2019-01-01
8cf31643-f242-4237-8a12-37f708377f10,2019-01-01,source_id,00b72968c4b1491aab319336550c1367,2019-01-01
bfa62ece-8531-4a14-9788-4a005eb0d2c2,2019-01-01,source_id,3e2c7fc5db734c03905ab24cf458f636,2019-01-01
d1f183a8-e2ad-4266-b987-9613bf4c5916,2019-01-01,source_id,6d81a9402a0f4932a5ccac880e8063e1,2019-01-01
fcb597cf-a259-476b-bb3b-8fc419771e13,2019-01-01,source_id,fa20715c48af4392a5209d0ba127ac73,2019-01-01
18fbd04c-f760-4653-9ae0-7f3e7c24e5af,2019-01-01,source_id,b78182eb890d4e7687e5d03c4daf110f,2019-01-01
3d715ebe-e7e7-44a8-bccf-33407c5ee2a5,2019-01-01,source_id,6b414cf5d4914770861a332f2d287e2a,2019-01-01
432a48c0-53b5-4a6b-8107-ff4244006363,2019-01-01,source_id,e492c429d8b341759feb8e64dfeef9e2,2019-01-01
4a2ae7a2-b388-4a83-8e81-84ea5283a8f1,2019-01-01,source_id,6a577ab6f6914cbea135e02a835f2c95,2019-01-01
58169729-abab-44d9-9fd6-63539eed66b8,2019-01-01,source_id,4610fd2119b14c11be93ecb391972c00,2019-01-01
708054d2-1d90-4042-b2ab-1176e6570acb,2019-01-01,source_id,e99f3d6f45ef4adf9dc9660a22032418,2019-01-01
9d50e6e6-66ee-44fb-8eee-e4f1a94d962a,2019-01-01,source_id,00802b7131a5470887e32f465d833f22,2019-01-01
aa59c762-8b4c-4b10-a5ac-48e986eeda4b,2019-01-01,source_id,0ae425348c7940088f212de02f4ccf34,2019-01-01
ae1c5365-960e-417f-bc2b-f4fef8681cb9,2019-01-01,source_id,32ea24c5d65d40be9e796628894d6d43,2019-01-01
af023d5e-3c92-4f52-b349-1fdf754e50a9,2019-01-01,source_id,6f46118e9deb441a987501802e6daf75,2019-01-01
b83866d4-1c30-4d25-8bf0-092e27d192fe,2019-01-01,source_id,e5f27f4af8924922b71b8164c6e71952,2019-01-01
c36631f1-b9ea-4112-840e-39bb365e826a,2019-01-01,source_id,aaa4f53d65cb4ba4b2159905cd14a5f6,2019-01-01
d1255cd8-a72b-4016-a3af-887bb40d38a2,2019-01-01,source_id,c60b305af8e9418ea98218524c19c30e,2019-01-01
d35bc232-8c9b-4de0-bd68-2b385dc18c1e,2019-01-01,source_id,7634ca0e63184034b963d9b307dedf16,2019-01-01
e0470ed2-72ae-4e6c-8b3c-7817d35aace5,2019-01-01,source_id,044d6ac8b11e451ca05f989eaedd5c97,2019-01-01
ef0663c5-2771-4b39-8c80-25f135dbab30,2019-01-01,source_id,f9003dd3740e4672bf5b4af2e8d56097,2019-01-01
03ffb7dc-8578-4a85-a69c-9be4aba1cfe6,2019-01-01,source_id,0deaa79fefbc4a789a28b07cbf99d602,2019-01-01
0e764685-9dc1-4542-a5c8-9127a00be72d,2019-01-01,source_id,517158fdc0cc4fccb52814d1f5d03de9,2019-01-01
3329dc26-19d0-4b4c-a6de-7426357e7e3f,2019-01-01,source_id,3a290fd8b4444facb94926ed840bb804,2019-01-01
498d764b-9cbe-444f-85a6-95adc7260c71,2019-01-01,source_id,00f367fd4ca24643a67a03a8a96daf89,2019-01-01
62d511fd-b868-4b2e-ba61-af5bd7abcc56,2019-01-01,source_id,4a190c6ab04b4505a72c6b43fbd84136,2019-01-01
87db5aa3-cad6-4c72-a45f-e8893d76c683,2019-01-01,source_id,34e0def628d546aa93c55f3be1ec6dd9,2019-01-01
bad8cdab-11d5-43b5-82a2-5c26f5d50e1e,2019-01-01,source_id,3b315cd95bce42c39a9013407200d5d2,2019-01-01
bba42d5c-d998-4a48-83ce-c3c2828bd4d3,2019-01-01,source_id,ed6a3138c520423db94151ae1e9e265a,2019-01-01
bc8cf8f8-b41e-47b6-8354-0f2db6c00b4e,2019-01-01,source_id,81da39f947f54d7fa8ea4846175f0bd6,2019-01-01
180021bb-be75-4000-87aa-cd29103ef5a1,2019-01-01,source_id,20af7c9b27aa4d879839e252c04f24bd,2019-01-01
18f740a7-b9c4-4178-a315-9b48056ca4bf,2019-01-01,source_id,f30207a7ba574fafb0ab7dd3642f70f6,2019-01-01
276c0010-2225-4a63-bbbe-77af0d7b8c2d,2019-01-01,source_id,ba4cf07386ae42678426d44097373e37,2019-01-01
29c1b2c3-c5eb-440e-952b-1742781b2221,2019-01-01,source_id,88b3e0f47baa4935a318e7beefc435ea,2019-01-01
3f1ad702-40c2-48b9-816d-808da4dcca38,2019-01-01,source_id,6c54106d0d1541a9b7a9b70d9a9698fd,2019-01-01
856880eb-099b-44fd-809c-e11b97749b3f,2019-01-01,source_id,ce77717d125141c1b3e4501cf4b886d9,2019-01-01
97821d82-ab45-4d8b-969f-853fb81e6ff6,2019-01-01,source_id,e0d2dc2a6fd84b4499cf8fa537032482,2019-01-01
a4d4648c-27d9-40b0-b6be-a519ea01a81b,2019-01-01,source_id,4ab73d27a6f14a3f9da877997479853e,2019-01-01
a882b908-d3fc-4fe3-bce7-162d15b65bd7,2019-01-01,source_id,cec14c7e6c16454981282a25f1d55d1f,2019-01-01
b0361c46-8e33-4414-bd0a-251a2059c574,2019-01-01,source_id,37ed1e919d08425692042ce1391a8022,2019-01-01
bbc63212-f028-41e3-b878-07a143cc2160,2019-01-01,source_id,6f8daed4859e4dd4a8c53a57511c0b6c,2019-01-01
bf8eb998-489c-4b82-831c-e0e3af2e280d,2019-01-01,source_id,71ce5710f4f64965a36ada072baa5909,2019-01-01
c00ff2ac-0029-4bd7-a49b-54a3b417cf1d,2019-01-01,source_id,ac0cb92aeaed4499b395b0c79c5f8e3f,2019-01-01
d02293f8-3428-4f6b-b4fd-ce8094d16d86,2019-01-01,source_id,f6165a317ad84af6b76f4d341cd8936a,2019-01-01
