user_id,products
80b041dc-3ca7-4882-bed3-9f238b5e8051,"[{""product_id"":""4990"",""product_name"":""Bird Food""},{""product_id"":""4991"",""product_name"":""Bird Ladders & Perches""},{""product_id"":""5082"",""product_name"":""Cat Apparel""},{""product_id"":""4433"",""product_name"":""Cat Beds""},{""product_id"":""7142"",""product_name"":""Cat Litter Box Mats""},{""product_id"":""5001"",""product_name"":""Cat Toys""},{""product_id"":""5002"",""product_name"":""Cat Treats""},{""product_id"":""5004"",""product_name"":""Dog Apparel""},{""product_id"":""3530"",""product_name"":""Dog Food""},{""product_id"":""5094"",""product_name"":""Dog Houses""},{""product_id"":""7428"",""product_name"":""Dog Kennel & Run Accessories""},{""product_id"":""8123"",""product_name"":""Dog Treadmills""},{""product_id"":""5011"",""product_name"":""Dog Treats""},{""product_id"":""505306"",""product_name"":""Aquarium Fish Nets""},{""product_id"":""5079"",""product_name"":""Aquarium Lighting""},{""product_id"":""6951"",""product_name"":""Aquarium Overflow Boxes""},{""product_id"":""500062"",""product_name"":""Aquarium Temperature Controllers""},{""product_id"":""5161"",""product_name"":""Aquarium Water Treatments""},{""product_id"":""5024"",""product_name"":""Fish Food""}]"
65340abe-f938-444d-aab3-e469ec214fff,"[{""product_id"":""4989"",""product_name"":""Bird Cages & Stands""},{""product_id"":""4990"",""product_name"":""Bird Food""},{""product_id"":""7398"",""product_name"":""Bird Gyms & Playstands""},{""product_id"":""4993"",""product_name"":""Bird Treats""},{""product_id"":""4433"",""product_name"":""Cat Beds""},{""product_id"":""500059"",""product_name"":""Cat Furniture Accessories""},{""product_id"":""4999"",""product_name"":""Cat Litter""},{""product_id"":""8069"",""product_name"":""Cat Litter Box Liners""},{""product_id"":""5001"",""product_name"":""Cat Toys""},{""product_id"":""5002"",""product_name"":""Cat Treats""},{""product_id"":""5004"",""product_name"":""Dog Apparel""},{""product_id"":""7372"",""product_name"":""Dog Diaper Pads & Liners""},{""product_id"":""499900"",""product_name"":""Dog Diapers""},{""product_id"":""7274"",""product_name"":""Dog Kennels & Runs""},{""product_id"":""5010"",""product_name"":""Dog Toys""},{""product_id"":""5011"",""product_name"":""Dog Treats""},{""product_id"":""505307"",""product_name"":""Aquarium Air Stones & Diffusers""},{""product_id"":""500038"",""product_name"":""Aquarium Cleaning Supplies""},{""product_id"":""5079"",""product_name"":""Aquarium Lighting""},{""product_id"":""5023"",""product_name"":""Aquarium Stands""},{""product_id"":""500062"",""product_name"":""Aquarium Temperature Controllers""},{""product_id"":""3238"",""product_name"":""Aquariums""},{""product_id"":""5024"",""product_name"":""Fish Food""}]"
ef0f8047-a849-47e0-b101-82b06fb5ae11,"[{""product_id"":""4989"",""product_name"":""Bird Cages & Stands""},{""product_id"":""7398"",""product_name"":""Bird Gyms & Playstands""},{""product_id"":""4991"",""product_name"":""Bird Ladders & Perches""},{""product_id"":""4992"",""product_name"":""Bird Toys""},{""product_id"":""4993"",""product_name"":""Bird Treats""},{""product_id"":""5082"",""product_name"":""Cat Apparel""},{""product_id"":""4999"",""product_name"":""Cat Litter""},{""product_id"":""7142"",""product_name"":""Cat Litter Box Mats""},{""product_id"":""5001"",""product_name"":""Cat Toys""},{""product_id"":""5004"",""product_name"":""Dog Apparel""},{""product_id"":""4434"",""product_name"":""Dog Beds""},{""product_id"":""7372"",""product_name"":""Dog Diaper Pads & Liners""},{""product_id"":""499900"",""product_name"":""Dog Diapers""},{""product_id"":""7428"",""product_name"":""Dog Kennel & Run Accessories""},{""product_id"":""5010"",""product_name"":""Dog Toys""},{""product_id"":""8123"",""product_name"":""Dog Treadmills""},{""product_id"":""5011"",""product_name"":""Dog Treats""},{""product_id"":""505307"",""product_name"":""Aquarium Air Stones & Diffusers""},{""product_id"":""500038"",""product_name"":""Aquarium Cleaning Supplies""},{""product_id"":""505306"",""product_name"":""Aquarium Fish Nets""},{""product_id"":""5079"",""product_name"":""Aquarium Lighting""},{""product_id"":""6951"",""product_name"":""Aquarium Overflow Boxes""},{""product_id"":""3238"",""product_name"":""Aquariums""},{""product_id"":""6403"",""product_name"":""Fish Feeders""},{""product_id"":""5024"",""product_name"":""Fish Food""}]"
049b2a20-1038-45a9-81e3-0f6f1a2473fe,"[{""product_id"":""4989"",""product_name"":""Bird Cages & Stands""},{""product_id"":""4990"",""product_name"":""Bird Food""},{""product_id"":""7398"",""product_name"":""Bird Gyms & Playstands""},{""product_id"":""4991"",""product_name"":""Bird Ladders & Perches""},{""product_id"":""3367"",""product_name"":""Cat Food""},{""product_id"":""500059"",""product_name"":""Cat Furniture Accessories""},{""product_id"":""5000"",""product_name"":""Cat Litter Boxes""},{""product_id"":""5001"",""product_name"":""Cat Toys""},{""product_id"":""5004"",""product_name"":""Dog Apparel""},{""product_id"":""7372"",""product_name"":""Dog Diaper Pads & Liners""},{""product_id"":""499900"",""product_name"":""Dog Diapers""},{""product_id"":""3530"",""product_name"":""Dog Food""},{""product_id"":""7428"",""product_name"":""Dog Kennel & Run Accessories""},{""product_id"":""5011"",""product_name"":""Dog Treats""},{""product_id"":""505303"",""product_name"":""Aquarium & Pond Tubing""},{""product_id"":""500038"",""product_name"":""Aquarium Cleaning Supplies""},{""product_id"":""5019"",""product_name"":""Aquarium Decor""},{""product_id"":""5079"",""product_name"":""Aquarium Lighting""},{""product_id"":""6951"",""product_name"":""Aquarium Overflow Boxes""},{""product_id"":""5023"",""product_name"":""Aquarium Stands""},{""product_id"":""6403"",""product_name"":""Fish Feeders""},{""product_id"":""5024"",""product_name"":""Fish Food""}]"
98e3ecc7-49bb-40f3-a71e-259d7ef9ff8d,"[{""product_id"":""7398"",""product_name"":""Bird Gyms & Playstands""},{""product_id"":""4991"",""product_name"":""Bird Ladders & Perches""},{""product_id"":""4992"",""product_name"":""Bird Toys""},{""product_id"":""4993"",""product_name"":""Bird Treats""},{""product_id"":""4433"",""product_name"":""Cat Beds""},{""product_id"":""3367"",""product_name"":""Cat Food""},{""product_id"":""4997"",""product_name"":""Cat Furniture""},{""product_id"":""500059"",""product_name"":""Cat Furniture Accessories""},{""product_id"":""7142"",""product_name"":""Cat Litter Box Mats""},{""product_id"":""5001"",""product_name"":""Cat Toys""},{""product_id"":""5002"",""product_name"":""Cat Treats""},{""product_id"":""3530"",""product_name"":""Dog Food""},{""product_id"":""5094"",""product_name"":""Dog Houses""},{""product_id"":""7428"",""product_name"":""Dog Kennel & Run Accessories""},{""product_id"":""8123"",""product_name"":""Dog Treadmills""},{""product_id"":""5011"",""product_name"":""Dog Treats""},{""product_id"":""5020"",""product_name"":""Aquarium Filters""},{""product_id"":""5021"",""product_name"":""Aquarium Gravel & Substrates""},{""product_id"":""5079"",""product_name"":""Aquarium Lighting""},{""product_id"":""5161"",""product_name"":""Aquarium Water Treatments""},{""product_id"":""3238"",""product_name"":""Aquariums""},{""product_id"":""6085"",""product_name"":""Aquatic Plant Fertilizers""},{""product_id"":""5024"",""product_name"":""Fish Food""}]"
2e3cf3f5-7094-4700-8238-8c2069b26473,"[{""product_id"":""4989"",""product_name"":""Bird Cages & Stands""},{""product_id"":""4990"",""product_name"":""Bird Food""},{""product_id"":""4992"",""product_name"":""Bird Toys""},{""product_id"":""4993"",""product_name"":""Bird Treats""},{""product_id"":""5082"",""product_name"":""Cat Apparel""},{""product_id"":""3367"",""product_name"":""Cat Food""},{""product_id"":""4999"",""product_name"":""Cat Litter""},{""product_id"":""7142"",""product_name"":""Cat Litter Box Mats""},{""product_id"":""5000"",""product_name"":""Cat Litter Boxes""},{""product_id"":""5002"",""product_name"":""Cat Treats""},{""product_id"":""4434"",""product_name"":""Dog Beds""},{""product_id"":""3530"",""product_name"":""Dog Food""},{""product_id"":""5094"",""product_name"":""Dog Houses""},{""product_id"":""7428"",""product_name"":""Dog Kennel & Run Accessories""},{""product_id"":""7274"",""product_name"":""Dog Kennels & Runs""},{""product_id"":""8123"",""product_name"":""Dog Treadmills""},{""product_id"":""505303"",""product_name"":""Aquarium & Pond Tubing""},{""product_id"":""505307"",""product_name"":""Aquarium Air Stones & Diffusers""},{""product_id"":""5019"",""product_name"":""Aquarium Decor""},{""product_id"":""5020"",""product_name"":""Aquarium Filters""},{""product_id"":""5079"",""product_name"":""Aquarium Lighting""},{""product_id"":""6951"",""product_name"":""Aquarium Overflow Boxes""},{""product_id"":""500062"",""product_name"":""Aquarium Temperature Controllers""},{""product_id"":""6085"",""product_name"":""Aquatic Plant Fertilizers""}]"
ca0f45b0-7390-495a-b2be-5b37d4f99514,"[{""product_id"":""4992"",""product_name"":""Bird Toys""},{""product_id"":""4993"",""product_name"":""Bird Treats""},{""product_id"":""3367"",""product_name"":""Cat Food""},{""product_id"":""500059"",""product_name"":""Cat Furniture Accessories""},{""product_id"":""4999"",""product_name"":""Cat Litter""},{""product_id"":""8069"",""product_name"":""Cat Litter Box Liners""},{""product_id"":""7142"",""product_name"":""Cat Litter Box Mats""},{""product_id"":""5004"",""product_name"":""Dog Apparel""},{""product_id"":""7372"",""product_name"":""Dog Diaper Pads & Liners""},{""product_id"":""3530"",""product_name"":""Dog Food""},{""product_id"":""5094"",""product_name"":""Dog Houses""},{""product_id"":""7274"",""product_name"":""Dog Kennels & Runs""},{""product_id"":""5010"",""product_name"":""Dog Toys""},{""product_id"":""5011"",""product_name"":""Dog Treats""},{""product_id"":""505307"",""product_name"":""Aquarium Air Stones & Diffusers""},{""product_id"":""500038"",""product_name"":""Aquarium Cleaning Supplies""},{""product_id"":""5079"",""product_name"":""Aquarium Lighting""},{""product_id"":""6951"",""product_name"":""Aquarium Overflow Boxes""},{""product_id"":""5023"",""product_name"":""Aquarium Stands""},{""product_id"":""500062"",""product_name"":""Aquarium Temperature Controllers""},{""product_id"":""5161"",""product_name"":""Aquarium Water Treatments""},{""product_id"":""6085"",""product_name"":""Aquatic Plant Fertilizers""}]"
6fe1f121-7efd-47f0-9b7c-4b02d58f79e4,"[{""product_id"":""4989"",""product_name"":""Bird Cages & Stands""},{""product_id"":""4990"",""product_name"":""Bird Food""},{""product_id"":""4991"",""product_name"":""Bird Ladders & Perches""},{""product_id"":""4992"",""product_name"":""Bird Toys""},{""product_id"":""4993"",""product_name"":""Bird Treats""},{""product_id"":""500059"",""product_name"":""Cat Furniture Accessories""},{""product_id"":""4999"",""product_name"":""Cat Litter""},{""product_id"":""8069"",""product_name"":""Cat Litter Box Liners""},{""product_id"":""7142"",""product_name"":""Cat Litter Box Mats""},{""product_id"":""5001"",""product_name"":""Cat Toys""},{""product_id"":""5002"",""product_name"":""Cat Treats""},{""product_id"":""4434"",""product_name"":""Dog Beds""},{""product_id"":""7428"",""product_name"":""Dog Kennel & Run Accessories""},{""product_id"":""7274"",""product_name"":""Dog Kennels & Runs""},{""product_id"":""8123"",""product_name"":""Dog Treadmills""},{""product_id"":""5011"",""product_name"":""Dog Treats""},{""product_id"":""500038"",""product_name"":""Aquarium Cleaning Supplies""},{""product_id"":""5019"",""product_name"":""Aquarium Decor""},{""product_id"":""5020"",""product_name"":""Aquarium Filters""},{""product_id"":""505306"",""product_name"":""Aquarium Fish Nets""},{""product_id"":""5021"",""product_name"":""Aquarium Gravel & Substrates""},{""product_id"":""5079"",""product_name"":""Aquarium Lighting""},{""product_id"":""6951"",""product_name"":""Aquarium Overflow Boxes""},{""product_id"":""5023"",""product_name"":""Aquarium Stands""},{""product_id"":""500062"",""product_name"":""Aquarium Temperature Controllers""},{""product_id"":""5161"",""product_name"":""Aquarium Water Treatments""},{""product_id"":""6085"",""product_name"":""Aquatic Plant Fertilizers""},{""product_id"":""6403"",""product_name"":""Fish Feeders""},{""product_id"":""5024"",""product_name"":""Fish Food""}]"
1d26a81f-da1b-43a0-990e-9697a7fadcbf,"[{""product_id"":""4991"",""product_name"":""Bird Ladders & Perches""},{""product_id"":""4993"",""product_name"":""Bird Treats""},{""product_id"":""3367"",""product_name"":""Cat Food""},{""product_id"":""4997"",""product_name"":""Cat Furniture""},{""product_id"":""4999"",""product_name"":""Cat Litter""},{""product_id"":""8069"",""product_name"":""Cat Litter Box Liners""},{""product_id"":""7142"",""product_name"":""Cat Litter Box Mats""},{""product_id"":""5000"",""product_name"":""Cat Litter Boxes""},{""product_id"":""5002"",""product_name"":""Cat Treats""},{""product_id"":""5004"",""product_name"":""Dog Apparel""},{""product_id"":""499900"",""product_name"":""Dog Diapers""},{""product_id"":""3530"",""product_name"":""Dog Food""},{""product_id"":""7428"",""product_name"":""Dog Kennel & Run Accessories""},{""product_id"":""7274"",""product_name"":""Dog Kennels & Runs""},{""product_id"":""5010"",""product_name"":""Dog Toys""},{""product_id"":""8123"",""product_name"":""Dog Treadmills""},{""product_id"":""505307"",""product_name"":""Aquarium Air Stones & Diffusers""},{""product_id"":""5020"",""product_name"":""Aquarium Filters""},{""product_id"":""5021"",""product_name"":""Aquarium Gravel & Substrates""},{""product_id"":""5161"",""product_name"":""Aquarium Water Treatments""},{""product_id"":""6085"",""product_name"":""Aquatic Plant Fertilizers""},{""product_id"":""6403"",""product_name"":""Fish Feeders""},{""product_id"":""5024"",""product_name"":""Fish Food""}]"
adbcfdd3-58a6-46cd-82c7-faf9f5ec8ebe,"[{""product_id"":""4997"",""product_name"":""Cat Furniture""},{""product_id"":""4999"",""product_name"":""Cat Litter""},{""product_id"":""8069"",""product_name"":""Cat Litter Box Liners""},{""product_id"":""5000"",""product_name"":""Cat Litter Boxes""},{""product_id"":""5004"",""product_name"":""Dog Apparel""},{""product_id"":""4434"",""product_name"":""Dog Beds""},{""product_id"":""499900"",""product_name"":""Dog Diapers""},{""product_id"":""500038"",""product_name"":""Aquarium Cleaning Supplies""},{""product_id"":""5020"",""product_name"":""Aquarium Filters""},{""product_id"":""5079"",""product_name"":""Aquarium Lighting""},{""product_id"":""500062"",""product_name"":""Aquarium Temperature Controllers""},{""product_id"":""6085"",""product_name"":""Aquatic Plant Fertilizers""},{""product_id"":""6403"",""product_name"":""Fish Feeders""}]"
78a7441c-66be-41ad-9d16-a5c54c0a8fa6,"[{""product_id"":""4989"",""product_name"":""Bird Cages & Stands""},{""product_id"":""7398"",""product_name"":""Bird Gyms & Playstands""},{""product_id"":""4991"",""product_name"":""Bird Ladders & Perches""},{""product_id"":""4992"",""product_name"":""Bird Toys""},{""product_id"":""4993"",""product_name"":""Bird Treats""},{""product_id"":""5082"",""product_name"":""Cat Apparel""},{""product_id"":""4997"",""product_name"":""Cat Furniture""},{""product_id"":""8069"",""product_name"":""Cat Litter Box Liners""},{""product_id"":""5002"",""product_name"":""Cat Treats""},{""product_id"":""5004"",""product_name"":""Dog Apparel""},{""product_id"":""499900"",""product_name"":""Dog Diapers""},{""product_id"":""7428"",""product_name"":""Dog Kennel & Run Accessories""},{""product_id"":""7274"",""product_name"":""Dog Kennels & Runs""},{""product_id"":""505303"",""product_name"":""Aquarium & Pond Tubing""},{""product_id"":""505307"",""product_name"":""Aquarium Air Stones & Diffusers""},{""product_id"":""5020"",""product_name"":""Aquarium Filters""},{""product_id"":""505306"",""product_name"":""Aquarium Fish Nets""},{""product_id"":""5079"",""product_name"":""Aquarium Lighting""},{""product_id"":""5023"",""product_name"":""Aquarium Stands""},{""product_id"":""500062"",""product_name"":""Aquarium Temperature Controllers""},{""product_id"":""5161"",""product_name"":""Aquarium Water Treatments""},{""product_id"":""6403"",""product_name"":""Fish Feeders""},{""product_id"":""5024"",""product_name"":""Fish Food""}]"
019e3325-b401-4568-bbbe-d9ad934fca5a,"[{""product_id"":""4989"",""product_name"":""Bird Cages & Stands""},{""product_id"":""4990"",""product_name"":""Bird Food""},{""product_id"":""4991"",""product_name"":""Bird Ladders & Perches""},{""product_id"":""4993"",""product_name"":""Bird Treats""},{""product_id"":""5082"",""product_name"":""Cat Apparel""},{""product_id"":""4997"",""product_name"":""Cat Furniture""},{""product_id"":""500059"",""product_name"":""Cat Furniture Accessories""},{""product_id"":""4999"",""product_name"":""Cat Litter""},{""product_id"":""8069"",""product_name"":""Cat Litter Box Liners""},{""product_id"":""7142"",""product_name"":""Cat Litter Box Mats""},{""product_id"":""5000"",""product_name"":""Cat Litter Boxes""},{""product_id"":""5002"",""product_name"":""Cat Treats""},{""product_id"":""5010"",""product_name"":""Dog Toys""},{""product_id"":""8123"",""product_name"":""Dog Treadmills""},{""product_id"":""5011"",""product_name"":""Dog Treats""},{""product_id"":""505307"",""product_name"":""Aquarium Air Stones & Diffusers""},{""product_id"":""505306"",""product_name"":""Aquarium Fish Nets""},{""product_id"":""5021"",""product_name"":""Aquarium Gravel & Substrates""},{""product_id"":""5079"",""product_name"":""Aquarium Lighting""},{""product_id"":""6951"",""product_name"":""Aquarium Overflow Boxes""},{""product_id"":""5023"",""product_name"":""Aquarium Stands""},{""product_id"":""500062"",""product_name"":""Aquarium Temperature Controllers""},{""product_id"":""5161"",""product_name"":""Aquarium Water Treatments""},{""product_id"":""6085"",""product_name"":""Aquatic Plant Fertilizers""},{""product_id"":""5024"",""product_name"":""Fish Food""}]"
ec3174a7-5d61-4d8c-9adf-337f765591ff,"[{""product_id"":""4989"",""product_name"":""Bird Cages & Stands""},{""product_id"":""7398"",""product_name"":""Bird Gyms & Playstands""},{""product_id"":""4993"",""product_name"":""Bird Treats""},{""product_id"":""5000"",""product_name"":""Cat Litter Boxes""},{""product_id"":""5002"",""product_name"":""Cat Treats""},{""product_id"":""7372"",""product_name"":""Dog Diaper Pads & Liners""},{""product_id"":""499900"",""product_name"":""Dog Diapers""},{""product_id"":""3530"",""product_name"":""Dog Food""},{""product_id"":""5094"",""product_name"":""Dog Houses""},{""product_id"":""7428"",""product_name"":""Dog Kennel & Run Accessories""},{""product_id"":""5010"",""product_name"":""Dog Toys""},{""product_id"":""8123"",""product_name"":""Dog Treadmills""},{""product_id"":""5011"",""product_name"":""Dog Treats""},{""product_id"":""505307"",""product_name"":""Aquarium Air Stones & Diffusers""},{""product_id"":""500038"",""product_name"":""Aquarium Cleaning Supplies""},{""product_id"":""5019"",""product_name"":""Aquarium Decor""},{""product_id"":""505306"",""product_name"":""Aquarium Fish Nets""},{""product_id"":""5021"",""product_name"":""Aquarium Gravel & Substrates""},{""product_id"":""6951"",""product_name"":""Aquarium Overflow Boxes""},{""product_id"":""500062"",""product_name"":""Aquarium Temperature Controllers""},{""product_id"":""5161"",""product_name"":""Aquarium Water Treatments""},{""product_id"":""5024"",""product_name"":""Fish Food""}]"
b567c12c-a7f8-414f-9e71-5a61ece124e0,"[{""product_id"":""4989"",""product_name"":""Bird Cages & Stands""},{""product_id"":""4990"",""product_name"":""Bird Food""},{""product_id"":""4991"",""product_name"":""Bird Ladders & Perches""},{""product_id"":""4992"",""product_name"":""Bird Toys""},{""product_id"":""4433"",""product_name"":""Cat Beds""},{""product_id"":""4999"",""product_name"":""Cat Litter""},{""product_id"":""8069"",""product_name"":""Cat Litter Box Liners""},{""product_id"":""5001"",""product_name"":""Cat Toys""},{""product_id"":""5002"",""product_name"":""Cat Treats""},{""product_id"":""7372"",""product_name"":""Dog Diaper Pads & Liners""},{""product_id"":""499900"",""product_name"":""Dog Diapers""},{""product_id"":""3530"",""product_name"":""Dog Food""},{""product_id"":""5094"",""product_name"":""Dog Houses""},{""product_id"":""7274"",""product_name"":""Dog Kennels & Runs""},{""product_id"":""5010"",""product_name"":""Dog Toys""},{""product_id"":""505307"",""product_name"":""Aquarium Air Stones & Diffusers""},{""product_id"":""500038"",""product_name"":""Aquarium Cleaning Supplies""},{""product_id"":""5019"",""product_name"":""Aquarium Decor""},{""product_id"":""505306"",""product_name"":""Aquarium Fish Nets""},{""product_id"":""6951"",""product_name"":""Aquarium Overflow Boxes""},{""product_id"":""5023"",""product_name"":""Aquarium Stands""},{""product_id"":""5161"",""product_name"":""Aquarium Water Treatments""},{""product_id"":""3238"",""product_name"":""Aquariums""},{""product_id"":""6085"",""product_name"":""Aquatic Plant Fertilizers""},{""product_id"":""6403"",""product_name"":""Fish Feeders""},{""product_id"":""5024"",""product_name"":""Fish Food""}]"
fed1cff8-b0a8-41bc-b141-0fa9d86614b1,"[{""product_id"":""4990"",""product_name"":""Bird Food""},{""product_id"":""7398"",""product_name"":""Bird Gyms & Playstands""},{""product_id"":""4991"",""product_name"":""Bird Ladders & Perches""},{""product_id"":""4993"",""product_name"":""Bird Treats""},{""product_id"":""3367"",""product_name"":""Cat Food""},{""product_id"":""500059"",""product_name"":""Cat Furniture Accessories""},{""product_id"":""8069"",""product_name"":""Cat Litter Box Liners""},{""product_id"":""5002"",""product_name"":""Cat Treats""},{""product_id"":""7372"",""product_name"":""Dog Diaper Pads & Liners""},{""product_id"":""499900"",""product_name"":""Dog Diapers""},{""product_id"":""5094"",""product_name"":""Dog Houses""},{""product_id"":""7274"",""product_name"":""Dog Kennels & Runs""},{""product_id"":""8123"",""product_name"":""Dog Treadmills""},{""product_id"":""5011"",""product_name"":""Dog Treats""},{""product_id"":""505307"",""product_name"":""Aquarium Air Stones & Diffusers""},{""product_id"":""5019"",""product_name"":""Aquarium Decor""},{""product_id"":""5020"",""product_name"":""Aquarium Filters""},{""product_id"":""505306"",""product_name"":""Aquarium Fish Nets""},{""product_id"":""500062"",""product_name"":""Aquarium Temperature Controllers""},{""product_id"":""5161"",""product_name"":""Aquarium Water Treatments""},{""product_id"":""3238"",""product_name"":""Aquariums""}]"
f8903a1f-2ed6-4cad-8e8a-4c770bfbccba,"[{""product_id"":""4991"",""product_name"":""Bird Ladders & Perches""},{""product_id"":""4993"",""product_name"":""Bird Treats""},{""product_id"":""3367"",""product_name"":""Cat Food""},{""product_id"":""4999"",""product_name"":""Cat Litter""},{""product_id"":""5000"",""product_name"":""Cat Litter Boxes""},{""product_id"":""5004"",""product_name"":""Dog Apparel""},{""product_id"":""4434"",""product_name"":""Dog Beds""},{""product_id"":""7372"",""product_name"":""Dog Diaper Pads & Liners""},{""product_id"":""5010"",""product_name"":""Dog Toys""},{""product_id"":""5011"",""product_name"":""Dog Treats""},{""product_id"":""505306"",""product_name"":""Aquarium Fish Nets""},{""product_id"":""5021"",""product_name"":""Aquarium Gravel & Substrates""},{""product_id"":""5079"",""product_name"":""Aquarium Lighting""},{""product_id"":""5023"",""product_name"":""Aquarium Stands""},{""product_id"":""500062"",""product_name"":""Aquarium Temperature Controllers""},{""product_id"":""3238"",""product_name"":""Aquariums""},{""product_id"":""6085"",""product_name"":""Aquatic Plant Fertilizers""},{""product_id"":""5024"",""product_name"":""Fish Food""}]"
1b7850a5-fa4b-4a5e-b3db-c6d8545ecbeb,"[{""product_id"":""4990"",""product_name"":""Bird Food""},{""product_id"":""7398"",""product_name"":""Bird Gyms & Playstands""},{""product_id"":""4993"",""product_name"":""Bird Treats""},{""product_id"":""4433"",""product_name"":""Cat Beds""},{""product_id"":""500059"",""product_name"":""Cat Furniture Accessories""},{""product_id"":""4999"",""product_name"":""Cat Litter""},{""product_id"":""8069"",""product_name"":""Cat Litter Box Liners""},{""product_id"":""7142"",""product_name"":""Cat Litter Box Mats""},{""product_id"":""5000"",""product_name"":""Cat Litter Boxes""},{""product_id"":""5001"",""product_name"":""Cat Toys""},{""product_id"":""5002"",""product_name"":""Cat Treats""},{""product_id"":""5004"",""product_name"":""Dog Apparel""},{""product_id"":""7372"",""product_name"":""Dog Diaper Pads & Liners""},{""product_id"":""499900"",""product_name"":""Dog Diapers""},{""product_id"":""7274"",""product_name"":""Dog Kennels & Runs""},{""product_id"":""5010"",""product_name"":""Dog Toys""},{""product_id"":""8123"",""product_name"":""Dog Treadmills""},{""product_id"":""505307"",""product_name"":""Aquarium Air Stones & Diffusers""},{""product_id"":""5019"",""product_name"":""Aquarium Decor""},{""product_id"":""5020"",""product_name"":""Aquarium Filters""},{""product_id"":""5161"",""product_name"":""Aquarium Water Treatments""},{""product_id"":""6085"",""product_name"":""Aquatic Plant Fertilizers""},{""product_id"":""5024"",""product_name"":""Fish Food""}]"
d330fd9b-bc20-41bd-b5e3-8e16e190347c,"[{""product_id"":""4990"",""product_name"":""Bird Food""},{""product_id"":""7398"",""product_name"":""Bird Gyms & Playstands""},{""product_id"":""5082"",""product_name"":""Cat Apparel""},{""product_id"":""4433"",""product_name"":""Cat Beds""},{""product_id"":""3367"",""product_name"":""Cat Food""},{""product_id"":""8069"",""product_name"":""Cat Litter Box Liners""},{""product_id"":""7142"",""product_name"":""Cat Litter Box Mats""},{""product_id"":""5000"",""product_name"":""Cat Litter Boxes""},{""product_id"":""5001"",""product_name"":""Cat Toys""},{""product_id"":""5002"",""product_name"":""Cat Treats""},{""product_id"":""4434"",""product_name"":""Dog Beds""},{""product_id"":""7372"",""product_name"":""Dog Diaper Pads & Liners""},{""product_id"":""7428"",""product_name"":""Dog Kennel & Run Accessories""},{""product_id"":""7274"",""product_name"":""Dog Kennels & Runs""},{""product_id"":""5011"",""product_name"":""Dog Treats""},{""product_id"":""505306"",""product_name"":""Aquarium Fish Nets""},{""product_id"":""5021"",""product_name"":""Aquarium Gravel & Substrates""},{""product_id"":""5079"",""product_name"":""Aquarium Lighting""},{""product_id"":""5161"",""product_name"":""Aquarium Water Treatments""},{""product_id"":""5024"",""product_name"":""Fish Food""}]"
3adb1c3d-089f-42a2-9c3a-d68bf9ab4423,"[{""product_id"":""4990"",""product_name"":""Bird Food""},{""product_id"":""7398"",""product_name"":""Bird Gyms & Playstands""},{""product_id"":""4991"",""product_name"":""Bird Ladders & Perches""},{""product_id"":""4993"",""product_name"":""Bird Treats""},{""product_id"":""5082"",""product_name"":""Cat Apparel""},{""product_id"":""3367"",""product_name"":""Cat Food""},{""product_id"":""4997"",""product_name"":""Cat Furniture""},{""product_id"":""500059"",""product_name"":""Cat Furniture Accessories""},{""product_id"":""8069"",""product_name"":""Cat Litter Box Liners""},{""product_id"":""7142"",""product_name"":""Cat Litter Box Mats""},{""product_id"":""5000"",""product_name"":""Cat Litter Boxes""},{""product_id"":""5001"",""product_name"":""Cat Toys""},{""product_id"":""7372"",""product_name"":""Dog Diaper Pads & Liners""},{""product_id"":""499900"",""product_name"":""Dog Diapers""},{""product_id"":""3530"",""product_name"":""Dog Food""},{""product_id"":""5094"",""product_name"":""Dog Houses""},{""product_id"":""7428"",""product_name"":""Dog Kennel & Run Accessories""},{""product_id"":""7274"",""product_name"":""Dog Kennels & Runs""},{""product_id"":""5011"",""product_name"":""Dog Treats""},{""product_id"":""500038"",""product_name"":""Aquarium Cleaning Supplies""},{""product_id"":""5019"",""product_name"":""Aquarium Decor""},{""product_id"":""5020"",""product_name"":""Aquarium Filters""},{""product_id"":""505306"",""product_name"":""Aquarium Fish Nets""},{""product_id"":""5021"",""product_name"":""Aquarium Gravel & Substrates""},{""product_id"":""5079"",""product_name"":""Aquarium Lighting""},{""product_id"":""6951"",""product_name"":""Aquarium Overflow Boxes""},{""product_id"":""5023"",""product_name"":""Aquarium Stands""},{""product_id"":""3238"",""product_name"":""Aquariums""},{""product_id"":""6403"",""product_name"":""Fish Feeders""}]"
